TotalSF,Overall Qual,Neighborhood,Bsmt Qual,Exter Qual,Kitchen Qual,Garage Cars,TotalBathrooms,Age,Garage Finish,SalePrice
28579716.0,7,NWAmes,Gd,Gd,Gd,2.0,2.0,29,Fin,220000
50041476.0,6,NWAmes,Gd,TA,TA,2.0,2.5,31,Fin,272000
13198689.0,6,NWAmes,Gd,TA,Gd,2.0,2.0,32,Fin,161000
11410884.0,5,NWAmes,Gd,TA,Ex,2.0,2.0,31,RFn,175000
23290276.0,7,NWAmes,Gd,TA,TA,2.0,2.5,28,Unf,185000
11128896.0,5,NWAmes,TA,TA,TA,2.0,1.5,39,Unf,146900
50410000.0,7,NWAmes,Gd,Gd,Gd,4.0,2.5,30,Fin,292500
17969121.0,6,NWAmes,Gd,TA,TA,2.0,2.0,32,Fin,180000
18766224.0,6,NWAmes,TA,TA,TA,2.0,2.0,32,Unf,159900
22382361.0,7,NWAmes,TA,TA,TA,2.0,2.5,32,RFn,205000
12475024.0,5,NWAmes,Gd,TA,Gd,2.0,1.5,35,Unf,157000
34999056.0,8,NWAmes,Gd,Gd,Gd,3.0,2.5,12,RFn,306000
20070400.0,5,NAmes,Gd,TA,TA,2.0,3.0,34,Unf,133000
9998244.0,6,NAmes,Gd,TA,TA,2.0,1.5,39,Unf,151000
7884864.0,4,NAmes,Gd,TA,TA,1.0,1.0,39,Unf,111900
6718464.0,5,NAmes,Gd,TA,TA,2.0,1.0,37,Unf,123000
6718464.0,4,NAmes,TA,TA,TA,2.0,1.0,36,Unf,111250
16638241.0,6,NAmes,Gd,Gd,Gd,2.0,2.0,10,Fin,181000
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,35,Unf,103400
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,35,Unf,100000
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,36,Unf,100500
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,38,Unf,106000
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,37,Unf,85400
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,37,Unf,89500
10458756.0,5,BrDale,TA,TA,TA,1.0,2.5,36,Unf,111750
10284849.0,6,NPkVill,Gd,TA,TA,2.0,2.0,31,RFn,140000
14190289.0,6,NPkVill,Gd,TA,TA,2.0,2.5,33,RFn,143000
10017225.0,7,NPkVill,Gd,TA,TA,2.0,2.0,31,Unf,148500
7011904.0,5,NAmes,TA,TA,TA,1.0,1.0,42,RFn,110000
33593616.0,8,NridgHt,Ex,Ex,Ex,3.0,2.0,0,Fin,394617
40271716.0,10,NridgHt,Ex,Ex,Ex,3.0,2.5,1,Fin,426000
39012516.0,10,NridgHt,Ex,Ex,Ex,3.0,2.0,1,Fin,385000
47306884.0,9,NridgHt,Ex,Ex,Ex,3.0,2.5,0,Fin,446261
22524516.0,8,NridgHt,Ex,Gd,Gd,3.0,2.0,1,Fin,317500
26316900.0,8,NridgHt,Ex,Gd,Gd,3.0,2.0,1,RFn,372402
53963716.0,8,NridgHt,Ex,Gd,Ex,3.0,2.5,1,Fin,417500
34222500.0,9,NridgHt,Ex,Ex,Ex,3.0,2.0,1,Fin,383000
53963716.0,9,NridgHt,Ex,Gd,Ex,3.0,2.5,2,Fin,390000
51840000.0,10,NridgHt,Ex,Ex,Ex,4.0,2.5,3,Fin,460000
36917776.0,9,NridgHt,Ex,Gd,Ex,3.0,2.5,3,Fin,379000
26255376.0,8,NridgHt,Gd,Ex,Gd,3.0,2.5,1,Fin,250000
33779344.0,8,NridgHt,Ex,Gd,Ex,3.0,2.5,4,Fin,316000
55875625.0,10,NridgHt,Ex,Ex,Ex,3.0,1.5,5,Fin,615000
47720464.0,9,NridgHt,Ex,Gd,Ex,3.0,2.5,5,Fin,412500
25908100.0,7,NridgHt,Gd,Gd,Gd,3.0,2.5,5,RFn,284000
22591009.0,8,NridgHt,Gd,Gd,Gd,3.0,2.0,5,Fin,284000
45927729.0,8,NridgHt,Ex,Gd,Gd,3.0,2.5,7,Fin,421250
51051025.0,8,NridgHt,Ex,Gd,Gd,3.0,2.5,5,Fin,370000
31248100.0,9,NridgHt,Gd,Ex,Ex,3.0,2.0,0,Fin,336860
26071236.0,9,NridgHt,Ex,Ex,Ex,3.0,1.5,0,Fin,367294
16818201.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,3,RFn,192000
20738916.0,8,NridgHt,Ex,Ex,Ex,2.0,1.5,5,RFn,274000
25522704.0,9,NridgHt,Ex,Ex,Ex,2.0,2.0,3,RFn,266000
29160000.0,9,NridgHt,Ex,Ex,Ex,3.0,2.0,1,RFn,370967
16208676.0,8,NridgHt,Gd,Gd,Gd,2.0,2.0,2,Fin,234250
16208676.0,8,NridgHt,Gd,Gd,Gd,2.0,2.0,2,RFn,219500
16128256.0,7,NridgHt,Gd,Gd,Gd,2.0,2.5,5,RFn,155000
16128256.0,7,NridgHt,Gd,Gd,Gd,2.0,2.5,5,RFn,154000
16597476.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,4,RFn,207000
18705625.0,7,Blmngtn,Gd,Gd,Gd,3.0,2.0,5,Fin,195000
20657025.0,7,Blmngtn,Gd,Gd,Gd,3.0,2.0,4,RFn,219990
18957316.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,3,Fin,191000
14424804.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,1,Fin,159895
13235044.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,1,Fin,187687
14584761.0,6,Gilbert,Gd,Gd,Gd,2.0,2.5,4,Fin,179000
16200625.0,6,Gilbert,TA,TA,TA,2.0,2.5,4,Fin,193000
10163344.0,7,Gilbert,Gd,Gd,Gd,2.0,2.0,3,Fin,190000
13249600.0,6,Gilbert,Gd,TA,Gd,2.0,2.5,3,Fin,176000
18318400.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,6,Fin,188000
23222761.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,5,Fin,213000
16532356.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,1,RFn,217300
20430400.0,6,Gilbert,Gd,TA,TA,2.0,2.5,8,Fin,186500
22714756.0,7,Gilbert,Gd,Gd,TA,2.0,2.5,8,RFn,226750
14197824.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,4,Fin,184000
12496225.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,6,Fin,176000
32273761.0,7,Gilbert,Gd,Gd,TA,2.0,2.5,9,Fin,225000
17081689.0,7,Gilbert,Gd,TA,TA,2.0,2.5,9,Fin,185900
31036041.0,8,NoRidge,Gd,Gd,Gd,2.0,2.5,11,Fin,284500
45292900.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,10,Fin,315000
30702681.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,8,RFn,250000
34374769.0,9,NoRidge,Ex,Gd,Ex,3.0,2.5,8,RFn,291000
35928036.0,8,NoRidge,Gd,Gd,Gd,3.0,2.0,10,Fin,350000
28238596.0,7,NoRidge,Ex,Gd,Gd,2.0,2.5,12,RFn,279500
38987536.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,13,RFn,290000
40132225.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,13,Fin,350000
37785609.0,7,NoRidge,Gd,Gd,Gd,3.0,2.5,15,RFn,341000
29964676.0,7,NoRidge,Gd,Gd,Gd,3.0,2.5,15,Fin,287500
29997529.0,7,NoRidge,Gd,Gd,Gd,2.0,2.5,14,RFn,271000
35521600.0,8,NoRidge,Gd,Gd,Gd,2.0,2.0,14,Fin,301500
22467600.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,1,RFn,235128
22657600.0,6,Somerst,Gd,Gd,Gd,3.0,2.5,1,Fin,214000
22297284.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,2,RFn,232000
22410756.0,7,Somerst,Ex,Gd,Gd,3.0,2.0,2,Unf,240000
20340100.0,9,Somerst,Gd,Gd,Ex,2.0,2.0,0,Fin,264132
21986721.0,8,Somerst,Gd,TA,Gd,3.0,2.0,1,RFn,245000
18258529.0,7,Somerst,Gd,Gd,Ex,2.0,2.0,0,RFn,227680
25633969.0,8,Somerst,Gd,Gd,Gd,3.0,3.0,1,RFn,257000
22118209.0,8,Somerst,Gd,Gd,Gd,3.0,2.5,1,Fin,297900
19184400.0,8,Somerst,Ex,Gd,Gd,2.0,2.0,2,Fin,247000
16867449.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,1,RFn,212700
16941456.0,7,Somerst,Ex,Gd,Gd,2.0,2.0,1,Fin,250580
18352656.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,1,Fin,182000
19377604.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,3,RFn,226700
25371369.0,8,Somerst,Ex,Gd,Gd,2.0,2.5,5,RFn,250000
24423364.0,7,Somerst,Gd,Gd,Gd,3.0,2.5,3,Fin,250000
26936100.0,8,Somerst,Ex,Gd,Ex,3.0,2.5,1,Fin,339750
17164449.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,1,RFn,205950
24800400.0,8,Somerst,Gd,Gd,Gd,3.0,2.0,1,Fin,256000
13351716.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,1,Fin,230348
18662400.0,6,Somerst,Gd,Gd,Gd,2.0,2.5,5,RFn,207500
10497600.0,7,SawyerW,Gd,TA,Gd,0.0,1.0,4,,141000
17867529.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,5,RFn,188000
17313921.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,5,RFn,192500
12425625.0,6,SawyerW,Gd,TA,Gd,0.0,1.0,3,,146000
11168964.0,5,SawyerW,TA,TA,Gd,2.0,1.5,4,Unf,159000
11168964.0,6,SawyerW,Gd,TA,Gd,2.0,1.0,5,Unf,155000
16630084.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,4,RFn,173000
12152196.0,7,SawyerW,Gd,Gd,Gd,2.0,2.0,1,Fin,170000
15776784.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,13,RFn,182000
18028516.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,15,RFn,163000
22714756.0,6,SawyerW,Gd,TA,Gd,2.0,2.0,14,RFn,193500
17189316.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,14,RFn,189000
17480761.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,7,RFn,190500
18576100.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,16,Fin,175000
14945956.0,6,SawyerW,Gd,TA,Gd,2.0,2.0,17,RFn,179200
18079504.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,15,RFn,187000
23406244.0,6,SawyerW,Gd,Gd,Gd,2.0,2.0,15,RFn,193000
12938409.0,6,SawyerW,Gd,Gd,Gd,2.0,2.0,15,RFn,153900
8714304.0,5,Sawyer,TA,TA,TA,1.0,1.0,45,RFn,128000
7485696.0,5,Sawyer,TA,TA,TA,1.0,1.0,46,Unf,144000
6718464.0,5,Sawyer,TA,TA,Gd,1.0,1.0,47,Unf,135000
7128900.0,5,Sawyer,TA,TA,TA,1.0,1.0,40,Unf,115000
6718464.0,5,Sawyer,Gd,TA,TA,1.0,1.0,45,Unf,119916
7485696.0,6,Sawyer,TA,TA,Gd,1.0,1.0,47,Unf,142000
18404100.0,6,Veenker,TA,TA,TA,2.0,2.0,34,Unf,192000
18344089.0,5,Sawyer,Gd,TA,TA,2.0,2.0,36,Unf,140000
39639616.0,6,NoRidge,Gd,Gd,Gd,2.0,2.5,18,RFn,290000
55056400.0,9,NoRidge,Gd,Gd,Gd,2.0,2.5,15,Fin,372500
17413929.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,4,RFn,196000
9765625.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,2,Fin,171900
13875625.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,4,RFn,178000
9000000.0,6,Somerst,Gd,Gd,Gd,2.0,2.5,3,RFn,165000
12061729.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,1,Unf,146000
12061729.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,1,Unf,146000
14032516.0,7,Somerst,Gd,TA,TA,2.0,2.5,9,Unf,179400
14760964.0,6,Somerst,Gd,TA,TA,2.0,2.5,9,Unf,172900
23912100.0,9,Somerst,Gd,Gd,Ex,2.0,2.0,8,Fin,300000
15444900.0,9,Somerst,Ex,Gd,Gd,2.0,1.5,7,RFn,285000
18122049.0,9,Somerst,Ex,Gd,Ex,2.0,1.5,7,Fin,290000
21818241.0,9,Somerst,Gd,Gd,Ex,2.0,2.0,9,RFn,305000
26173456.0,9,Somerst,Ex,Gd,Gd,2.0,2.0,9,Fin,328900
9634816.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,9,Unf,160000
12110400.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,9,Unf,170000
19678096.0,7,Somerst,TA,TA,TA,2.0,2.5,7,Fin,223000
17073424.0,8,Somerst,Gd,Gd,Gd,2.0,2.5,9,Unf,170000
17422276.0,8,Somerst,Gd,Gd,Gd,2.0,2.5,9,Unf,200000
33131536.0,10,Somerst,Gd,Ex,Ex,2.0,2.5,10,Fin,345000
14714896.0,8,Veenker,Gd,Gd,Ex,2.0,1.5,12,Fin,245500
13749264.0,8,Veenker,Gd,Gd,Gd,2.0,1.5,13,Fin,217500
26594649.0,8,Veenker,Gd,Gd,Gd,2.0,1.5,15,Fin,324000
13660416.0,6,Veenker,Gd,TA,TA,2.0,2.0,24,Unf,162500
47361924.0,9,Veenker,Gd,Gd,Gd,3.0,3.0,31,RFn,150000
22733824.0,8,Veenker,Gd,Ex,Ex,2.0,3.0,32,RFn,290000
20939776.0,7,Somerst,Gd,Gd,TA,2.0,2.5,6,RFn,205000
21790224.0,7,NWAmes,TA,TA,TA,2.0,2.0,38,Unf,174000
18326961.0,6,NWAmes,TA,TA,TA,2.0,2.0,39,RFn,183000
27248400.0,6,NWAmes,TA,TA,TA,2.0,1.5,40,RFn,150000
14243076.0,6,NWAmes,TA,Gd,Gd,2.0,2.0,37,RFn,145000
23619600.0,7,NWAmes,TA,TA,Gd,2.0,2.0,41,Unf,215000
23765625.0,5,NWAmes,TA,TA,TA,2.0,2.0,43,Unf,140500
45562500.0,6,NWAmes,TA,TA,TA,2.0,2.5,34,RFn,240000
13395600.0,5,NAmes,TA,TA,TA,2.0,1.5,40,Unf,141000
7485696.0,5,NAmes,TA,TA,Gd,2.0,1.0,43,Unf,147000
7628644.0,5,NAmes,TA,Gd,TA,2.0,1.0,43,Unf,135000
26873856.0,5,NAmes,TA,TA,TA,2.0,2.0,43,Unf,145000
26873856.0,5,NAmes,TA,TA,TA,2.0,2.0,43,Unf,142600
24681024.0,5,NWAmes,TA,TA,TA,2.0,2.0,35,Unf,135000
17347225.0,7,NWAmes,Gd,TA,TA,2.0,1.5,37,Fin,170000
43191184.0,8,NWAmes,TA,Ex,Gd,2.0,3.5,32,Fin,299800
21650409.0,6,NWAmes,TA,Gd,Gd,2.0,2.5,34,RFn,185000
16516096.0,6,NWAmes,TA,TA,Gd,2.0,1.5,42,Unf,173000
8655364.0,7,NAmes,TA,Ex,Ex,2.0,1.0,47,RFn,178400
22924944.0,7,NWAmes,TA,TA,TA,2.0,2.5,40,RFn,176000
4112784.0,5,NAmes,,TA,TA,1.0,1.0,52,RFn,98000
7403841.0,4,NAmes,TA,TA,TA,1.0,1.0,51,Unf,109008
8156736.0,4,NAmes,TA,TA,TA,1.0,1.0,52,Unf,135750
11397376.0,5,NAmes,TA,TA,TA,2.0,2.0,45,RFn,155000
18275625.0,6,NAmes,TA,TA,TA,2.0,2.0,44,RFn,180500
11950849.0,6,NAmes,TA,TA,TA,2.0,1.5,42,RFn,174900
11614464.0,6,NAmes,TA,TA,TA,1.0,1.0,43,RFn,140000
10732176.0,6,NAmes,Gd,TA,TA,2.0,1.0,44,RFn,145000
14055001.0,5,NAmes,TA,TA,Gd,2.0,2.0,43,RFn,179900
15586704.0,6,NAmes,TA,TA,TA,2.0,1.5,44,RFn,168500
11168964.0,5,NAmes,TA,TA,TA,2.0,1.0,47,RFn,140000
9979281.0,5,NAmes,TA,Gd,Gd,1.0,1.5,49,RFn,145500
14107536.0,6,NAmes,TA,Gd,Gd,2.0,1.0,49,Unf,142000
10890000.0,4,NAmes,TA,TA,TA,1.0,1.0,48,RFn,141000
11249316.0,5,NAmes,TA,TA,Gd,1.0,1.0,48,RFn,153000
2073600.0,3,BrkSide,,TA,TA,1.0,1.0,59,Unf,72500
2985984.0,3,BrkSide,TA,Gd,TA,0.0,1.0,73,,52000
9891025.0,5,BrkSide,TA,TA,TA,1.0,1.0,69,RFn,118000
4665600.0,4,BrkSide,TA,TA,TA,1.0,1.0,71,Unf,87000
18386944.0,5,NAmes,TA,Fa,Gd,2.0,2.0,48,RFn,141500
12503296.0,6,NAmes,TA,TA,TA,1.0,1.0,58,Unf,119000
10536516.0,5,NAmes,TA,TA,Gd,1.0,1.0,58,RFn,141500
18610596.0,6,NAmes,TA,TA,Gd,1.0,1.0,53,RFn,165500
9659664.0,5,NAmes,TA,TA,TA,1.0,1.0,55,RFn,112900
20286016.0,7,NAmes,TA,TA,Gd,2.0,2.0,43,Unf,201800
16695396.0,6,NAmes,TA,TA,TA,2.0,1.5,47,Unf,163000
11778624.0,5,NAmes,TA,TA,TA,2.0,1.0,47,Unf,139950
19298449.0,6,NAmes,TA,Gd,Gd,2.0,1.5,46,RFn,174000
15689521.0,6,NAmes,Gd,TA,TA,1.0,1.0,46,RFn,165000
25806400.0,6,NAmes,TA,Gd,Gd,2.0,2.5,42,RFn,227000
10850436.0,5,NAmes,TA,TA,TA,1.0,1.0,53,Unf,135000
11778624.0,5,NAmes,TA,TA,TA,1.0,1.5,45,Unf,124000
12229009.0,5,NAmes,TA,TA,TA,2.0,1.0,46,Unf,140000
12446784.0,5,NAmes,TA,TA,TA,1.0,1.0,51,RFn,136500
17040384.0,5,NAmes,TA,TA,Gd,1.0,2.0,49,RFn,185000
14311089.0,6,NAmes,TA,TA,TA,2.0,1.0,50,RFn,163000
20566225.0,6,NAmes,TA,TA,TA,2.0,1.0,50,RFn,166800
12873744.0,6,NAmes,Gd,TA,TA,1.0,1.0,52,RFn,139000
17438976.0,6,NAmes,TA,TA,TA,2.0,1.5,51,RFn,166000
10497600.0,6,NAmes,TA,TA,TA,1.0,1.0,50,Unf,136000
10969344.0,5,NAmes,TA,TA,TA,1.0,1.0,52,RFn,133000
6170256.0,5,NAmes,TA,TA,Gd,1.0,1.0,56,Unf,116000
11943936.0,5,NAmes,TA,TA,TA,2.0,1.5,55,Unf,137500
8317456.0,5,NAmes,TA,TA,TA,2.0,1.0,55,Unf,130000
20958084.0,6,NAmes,TA,TA,TA,2.0,2.0,51,Fin,180000
8156736.0,5,NAmes,TA,TA,TA,2.0,1.0,57,Unf,139000
5377761.0,5,NAmes,TA,TA,TA,1.0,1.0,55,Unf,110000
12446784.0,5,NAmes,,TA,TA,1.0,2.5,51,Fin,100000
10653696.0,5,NAmes,TA,TA,TA,1.0,1.0,61,Unf,118500
29942784.0,5,NAmes,TA,TA,TA,2.0,2.0,51,Unf,146000
3020644.0,4,OldTown,,TA,TA,1.0,1.0,60,Unf,89900
9394225.0,5,OldTown,TA,TA,TA,1.0,1.0,83,Unf,114000
16232841.0,5,NAmes,TA,TA,TA,1.0,1.5,63,Unf,140000
4064256.0,4,OldTown,TA,Gd,TA,1.0,1.0,68,Unf,86900
14167696.0,5,OldTown,TA,TA,TA,4.0,1.0,86,Unf,139000
6697744.0,4,OldTown,,TA,TA,0.0,2.0,108,,106250
18404100.0,6,NAmes,TA,TA,TA,2.0,1.5,46,Fin,171000
9000000.0,5,NAmes,TA,TA,TA,2.0,1.5,40,Fin,139000
15492096.0,7,NAmes,TA,TA,TA,2.0,1.5,50,RFn,186000
14130081.0,6,NAmes,TA,TA,TA,1.0,1.5,48,RFn,157000
10517049.0,6,NAmes,TA,TA,TA,1.0,1.0,48,Unf,148000
3705625.0,5,NAmes,TA,Gd,Gd,2.0,1.0,55,Unf,116000
6906384.0,5,NAmes,Fa,TA,TA,2.0,1.0,57,Unf,94000
4393216.0,5,NAmes,,TA,TA,2.0,1.0,58,Unf,98300
16719921.0,5,NAmes,TA,TA,TA,1.0,2.0,48,Unf,127000
14197824.0,5,NAmes,TA,TA,Gd,1.0,1.5,49,RFn,159000
9492561.0,5,NAmes,TA,TA,TA,1.0,1.0,46,Unf,125900
14493249.0,5,NAmes,TA,TA,TA,1.0,1.5,48,Unf,155000
11614464.0,6,NAmes,TA,TA,TA,2.0,2.0,60,Unf,138000
8433216.0,6,NAmes,TA,TA,TA,1.0,1.0,54,Unf,112500
6230016.0,6,NAmes,TA,TA,Gd,2.0,1.0,54,Unf,105500
11628100.0,6,NAmes,TA,TA,TA,1.0,1.0,54,Unf,127500
29160000.0,5,NAmes,TA,TA,TA,0.0,2.0,47,,130000
15555136.0,5,NAmes,TA,TA,TA,2.0,1.5,53,Unf,150000
6125625.0,5,NAmes,TA,TA,TA,1.0,1.0,54,Unf,109500
19114384.0,6,NAmes,TA,TA,TA,2.0,1.5,45,RFn,140000
16016004.0,6,NAmes,TA,TA,TA,2.0,1.5,44,RFn,167900
11229201.0,5,NAmes,TA,TA,TA,1.0,1.0,45,Unf,136870
6041764.0,6,OldTown,TA,TA,TA,1.0,1.0,0,Unf,143000
4875264.0,5,OldTown,Fa,TA,TA,2.0,1.0,83,Unf,73000
13897984.0,5,OldTown,TA,TA,Gd,2.0,2.0,104,Unf,157500
11737476.0,5,OldTown,TA,TA,TA,2.0,1.0,60,Unf,122600
11560000.0,5,OldTown,TA,TA,TA,1.0,1.0,98,Unf,111000
50324836.0,6,OldTown,Gd,Gd,TA,2.0,2.0,88,Unf,256000
4064256.0,5,OldTown,Fa,TA,TA,1.0,1.0,68,Unf,64000
13249600.0,6,OldTown,TA,Gd,Gd,1.0,1.5,93,Unf,139500
15272464.0,4,OldTown,TA,TA,TA,0.0,2.0,98,,118000
30536676.0,7,OldTown,Gd,TA,Gd,2.0,2.5,5,Unf,200000
16916769.0,4,OldTown,TA,TA,TA,2.0,2.0,68,Unf,119164
19501056.0,5,OldTown,TA,Fa,Ex,1.0,1.0,88,Unf,122250
8910225.0,7,OldTown,TA,Gd,Gd,0.0,1.0,88,,120000
14107536.0,6,OldTown,TA,TA,TA,2.0,2.0,68,Unf,155000
5193841.0,5,OldTown,TA,TA,TA,1.0,1.0,98,Unf,78000
8088336.0,5,OldTown,Fa,TA,Gd,0.0,1.0,118,,95000
5602689.0,5,OldTown,TA,TA,TA,1.0,1.0,60,Unf,115000
10036224.0,5,OldTown,TA,TA,Gd,2.0,1.0,60,Unf,147000
15225604.0,5,OldTown,TA,TA,TA,3.0,1.0,62,Unf,140000
1490841.0,2,OldTown,TA,TA,TA,1.0,1.0,62,Unf,46500
7750656.0,5,OldTown,TA,TA,TA,1.0,1.0,51,Fin,112500
7306209.0,4,OldTown,TA,TA,TA,1.0,1.0,54,Unf,107900
13133376.0,3,OldTown,Fa,TA,TA,0.0,2.0,59,,65000
71503936.0,7,OldTown,TA,TA,Gd,3.0,3.0,128,Unf,295000
16410601.0,5,OldTown,Fa,TA,TA,2.0,2.0,108,Unf,139500
13749264.0,5,OldTown,TA,TA,TA,3.0,1.5,93,Unf,153900
12418576.0,7,OldTown,TA,TA,TA,1.0,1.0,88,Unf,132000
10969344.0,5,OldTown,TA,TA,TA,3.0,1.0,92,Unf,98000
5664400.0,5,OldTown,TA,TA,TA,1.0,1.0,108,Unf,114000
32182929.0,5,OldTown,TA,TA,TA,2.0,2.0,88,Unf,130000
23532201.0,6,OldTown,Gd,TA,TA,2.0,1.5,91,Unf,129500
13337104.0,5,OldTown,Fa,Gd,Gd,0.0,1.5,103,,129400
11868025.0,7,OldTown,TA,TA,Gd,2.0,2.0,80,Unf,161000
18541636.0,6,OldTown,Fa,TA,TA,2.0,2.0,103,Unf,163000
13764100.0,6,OldTown,TA,TA,TA,0.0,2.0,94,,128000
26988025.0,8,OldTown,TA,TA,TA,0.0,2.0,136,,122000
7806436.0,7,OldTown,TA,TA,TA,1.0,1.0,82,Unf,116900
46063369.0,10,OldTown,TA,Ex,Gd,2.0,3.5,115,Unf,325000
8381025.0,2,OldTown,Fa,Fa,TA,2.0,1.0,88,Unf,55000
39727809.0,7,OldTown,TA,TA,TA,2.0,2.0,118,Unf,184000
8714304.0,5,OldTown,TA,TA,Fa,1.0,1.0,49,Unf,110000
21529600.0,5,OldTown,TA,TA,TA,1.0,2.0,54,Unf,131500
3111696.0,5,OldTown,,TA,TA,1.0,1.0,52,Unf,97000
9333025.0,4,OldTown,TA,TA,TA,1.0,1.0,50,Unf,115500
10850436.0,5,BrkSide,TA,Gd,TA,1.0,1.0,80,Unf,138000
16064064.0,7,BrkSide,TA,TA,Gd,1.0,1.5,63,Unf,108000
6031936.0,5,BrkSide,TA,TA,TA,1.0,1.0,78,Unf,79500
20250000.0,5,BrkSide,TA,TA,TA,1.0,2.0,73,Unf,153000
5531904.0,5,BrkSide,TA,TA,Gd,0.0,1.0,84,,109500
9560464.0,5,BrkSide,TA,TA,Gd,1.0,1.0,67,Unf,124000
9821956.0,6,BrkSide,TA,TA,TA,1.0,1.5,108,Unf,106900
18705625.0,6,BrkSide,TA,TA,Gd,1.0,1.5,68,Unf,164900
8105409.0,5,BrkSide,TA,TA,TA,2.0,1.0,84,Unf,119000
10099684.0,6,BrkSide,TA,TA,TA,1.0,1.0,79,RFn,120000
14584761.0,6,BrkSide,TA,TA,TA,1.0,2.0,71,Unf,157000
11716929.0,6,BrkSide,TA,TA,TA,1.0,2.0,69,Unf,105000
9108324.0,6,BrkSide,TA,TA,TA,1.0,1.0,82,Unf,113000
8982009.0,5,BrkSide,TA,TA,TA,1.0,1.0,88,RFn,115000
3211264.0,4,BrkSide,,TA,TA,1.0,1.0,62,Unf,79000
8856576.0,4,BrkSide,TA,TA,TA,1.0,1.0,79,Unf,123000
2611456.0,5,BrkSide,,TA,TA,1.0,1.0,63,Unf,81300
17842176.0,5,BrkSide,TA,TA,TA,2.0,2.0,78,Unf,162900
25070049.0,7,BrkSide,TA,TA,TA,2.0,2.0,69,Unf,150000
24049216.0,5,OldTown,TA,TA,TA,2.0,2.0,85,Unf,123500
20250000.0,7,OldTown,TA,TA,TA,2.0,2.0,77,Unf,129900
11122225.0,6,BrkSide,Fa,TA,TA,2.0,2.0,88,Fin,128000
2433600.0,4,BrkSide,TA,TA,Fa,1.0,1.0,81,Unf,68500
10510564.0,5,BrkSide,TA,TA,TA,1.0,1.0,60,Unf,127000
20511841.0,6,BrkSide,TA,TA,Gd,2.0,1.5,85,Unf,207000
21771556.0,7,BrkSide,TA,TA,TA,1.0,2.0,83,Unf,184000
17994564.0,6,BrkSide,TA,TA,Gd,2.0,2.0,93,Unf,162500
15155449.0,5,BrkSide,TA,TA,TA,1.0,1.0,68,Unf,145000
6210064.0,6,BrkSide,TA,TA,Fa,1.0,1.0,90,Fin,130000
27144100.0,6,OldTown,TA,TA,TA,1.0,2.0,98,,160000
15366400.0,8,OldTown,TA,TA,Gd,1.0,1.0,83,Unf,161000
16112196.0,6,OldTown,Gd,Gd,TA,1.0,1.0,98,Unf,127500
5308416.0,6,IDOTRR,TA,Gd,TA,2.0,1.0,78,Unf,93850
14745600.0,6,IDOTRR,TA,TA,TA,1.0,1.5,56,Unf,136000
20367169.0,6,IDOTRR,TA,TA,TA,2.0,2.0,70,Unf,141000
12222016.0,5,IDOTRR,TA,TA,TA,2.0,2.0,93,Unf,120000
9734400.0,6,IDOTRR,TA,TA,TA,2.0,1.0,83,Unf,127500
